Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Hour,Day of week,Trip Completed
5557,City,234,Cancelled,15-07-2016 05:39,NA,15-07-2016,5,Monday,FALSE
5874,City,234,Cancelled,15-07-2016 09:21,NA,15-07-2016,9,Tuesday,FALSE
1117,Airport,235,Cancelled,11-07-2016 20:17,NA,11-07-2016,20,Wednesday,FALSE
2820,City,235,Cancelled,13-07-2016 05:14,NA,13-07-2016,5,Thursday,FALSE
3083,City,235,Cancelled,13-07-2016 08:16,NA,13-07-2016,8,Friday,FALSE
185,City,236,Cancelled,11-07-2016 05:43,NA,11-07-2016,5,Saturday,FALSE
2922,City,236,Cancelled,13-07-2016 06:25,NA,13-07-2016,6,Sunday,FALSE
4379,City,236,Cancelled,14-07-2016 07:43,NA,14-07-2016,7,Monday,FALSE
1846,City,237,Cancelled,12-07-2016 09:43,NA,12-07-2016,9,Tuesday,FALSE
2778,Airport,237,Cancelled,13-07-2016 04:45,NA,13-07-2016,4,Wednesday,FALSE
4161,City,237,Cancelled,14-07-2016 05:06,NA,14-07-2016,5,Thursday,FALSE
5702,City,237,Cancelled,15-07-2016 07:37,NA,15-07-2016,7,Friday,FALSE
5808,City,237,Cancelled,15-07-2016 08:39,NA,15-07-2016,8,Saturday,FALSE
298,City,238,Cancelled,11-07-2016 07:15,NA,11-07-2016,7,Sunday,FALSE
4602,Airport,238,Cancelled,14-07-2016 10:13,NA,14-07-2016,10,Monday,FALSE
5650,City,238,Cancelled,15-07-2016 06:59,NA,15-07-2016,6,Tuesday,FALSE
508,City,239,Cancelled,11-07-2016 09:40,NA,11-07-2016,9,Wednesday,FALSE
1419,City,239,Cancelled,12-07-2016 03:57,NA,12-07-2016,3,Thursday,FALSE
3114,City,239,Cancelled,13-07-2016 08:38,NA,13-07-2016,8,Friday,FALSE
309,City,24-Jan,Cancelled,11-07-2016 07:18,NA,11-07-2016,7,Saturday,FALSE
327,City,24-Jan,Cancelled,11-07-2016 07:33,NA,11-07-2016,7,Sunday,FALSE
1491,City,24-Jan,Cancelled,12-07-2016 05:36,NA,12-07-2016,5,Monday,FALSE
4392,City,24-Jan,Cancelled,14-07-2016 07:56,NA,14-07-2016,7,Tuesday,FALSE
5396,City,24-Jan,Cancelled,15-07-2016 00:54,NA,15-07-2016,0,Wednesday,FALSE
5767,City,24-Jan,Cancelled,15-07-2016 08:19,NA,15-07-2016,8,Thursday,FALSE
5498,City,241,Cancelled,15-07-2016 04:56,NA,15-07-2016,4,Friday,FALSE
5755,City,241,Cancelled,15-07-2016 08:05,NA,15-07-2016,8,Saturday,FALSE
414,City,242,Cancelled,11-07-2016 08:41,NA,11-07-2016,8,Sunday,FALSE
1621,City,242,Cancelled,12-07-2016 06:56,NA,12-07-2016,6,Monday,FALSE
5288,Airport,242,Cancelled,14-07-2016 21:42,NA,14-07-2016,21,Tuesday,FALSE
1778,City,243,Cancelled,12-07-2016 09:01,NA,12-07-2016,9,Wednesday,FALSE
5266,Airport,243,Cancelled,14-07-2016 21:26,NA,14-07-2016,21,Thursday,FALSE
5836,City,243,Cancelled,15-07-2016 09:02,NA,15-07-2016,9,Friday,FALSE
115,City,244,Cancelled,11-07-2016 05:14,NA,11-07-2016,5,Saturday,FALSE
4655,City,244,Cancelled,14-07-2016 12:04,NA,14-07-2016,12,Sunday,FALSE
5590,City,244,Cancelled,15-07-2016 06:02,NA,15-07-2016,6,Monday,FALSE
1784,City,245,Cancelled,12-07-2016 09:02,NA,12-07-2016,9,Tuesday,FALSE
3123,City,245,Cancelled,13-07-2016 08:39,NA,13-07-2016,8,Wednesday,FALSE
3330,City,245,Cancelled,13-07-2016 12:25,NA,13-07-2016,12,Thursday,FALSE
4376,City,245,Cancelled,14-07-2016 07:41,NA,14-07-2016,7,Friday,FALSE
4540,City,245,Cancelled,14-07-2016 09:38,NA,14-07-2016,9,Saturday,FALSE
431,City,246,Cancelled,11-07-2016 08:56,NA,11-07-2016,8,Sunday,FALSE
1599,City,246,Cancelled,12-07-2016 06:39,NA,12-07-2016,6,Monday,FALSE
1725,City,246,Cancelled,12-07-2016 08:17,NA,12-07-2016,8,Tuesday,FALSE
4248,City,246,Cancelled,14-07-2016 06:02,NA,14-07-2016,6,Wednesday,FALSE
133,City,247,Cancelled,11-07-2016 05:14,NA,11-07-2016,5,Thursday,FALSE
4170,City,247,Cancelled,14-07-2016 05:09,NA,14-07-2016,5,Friday,FALSE
6057,Airport,247,Cancelled,15-07-2016 13:41,NA,15-07-2016,13,Saturday,FALSE
108,City,248,Cancelled,11-07-2016 05:09,NA,11-07-2016,5,Sunday,FALSE
1798,City,248,Cancelled,12-07-2016 09:10,NA,12-07-2016,9,Monday,FALSE
1932,City,248,Cancelled,12-07-2016 11:13,NA,12-07-2016,11,Tuesday,FALSE
5865,City,248,Cancelled,15-07-2016 09:18,NA,15-07-2016,9,Wednesday,FALSE
5981,City,248,Cancelled,15-07-2016 11:40,NA,15-07-2016,11,Thursday,FALSE
363,City,249,Cancelled,11-07-2016 08:02,NA,11-07-2016,8,Friday,FALSE
3153,City,249,Cancelled,13-07-2016 09:03,NA,13-07-2016,9,Saturday,FALSE
3196,City,249,Cancelled,13-07-2016 09:37,NA,13-07-2016,9,Sunday,FALSE
3214,City,249,Cancelled,13-07-2016 09:46,NA,13-07-2016,9,Monday,FALSE
4171,City,249,Cancelled,14-07-2016 05:11,NA,14-07-2016,5,Tuesday,FALSE
5824,City,249,Cancelled,15-07-2016 08:50,NA,15-07-2016,8,Wednesday,FALSE
1866,City,25-Jan,Cancelled,12-07-2016 09:52,NA,12-07-2016,9,Thursday,FALSE
2958,City,25-Jan,Cancelled,13-07-2016 06:46,NA,13-07-2016,6,Friday,FALSE
3181,Airport,25-Jan,Cancelled,13-07-2016 09:19,NA,13-07-2016,9,Saturday,FALSE
5833,City,25-Jan,Cancelled,15-07-2016 08:57,NA,15-07-2016,8,Sunday,FALSE
5873,City,25-Jan,Cancelled,15-07-2016 09:20,NA,15-07-2016,9,Monday,FALSE
415,Airport,251,Cancelled,11-07-2016 08:37,NA,11-07-2016,8,Tuesday,FALSE
4439,City,251,Cancelled,14-07-2016 08:27,NA,14-07-2016,8,Wednesday,FALSE
5761,City,251,Cancelled,15-07-2016 08:18,NA,15-07-2016,8,Thursday,FALSE
490,City,252,Cancelled,11-07-2016 09:33,NA,11-07-2016,9,Friday,FALSE
464,City,253,Cancelled,11-07-2016 09:14,NA,11-07-2016,9,Saturday,FALSE
725,Airport,253,Cancelled,11-07-2016 15:02,NA,11-07-2016,15,Sunday,FALSE
2418,Airport,254,Cancelled,12-07-2016 20:05,NA,12-07-2016,20,Monday,FALSE
4137,City,254,Cancelled,14-07-2016 04:48,NA,14-07-2016,4,Tuesday,FALSE
780,Airport,255,Cancelled,11-07-2016 16:42,NA,11-07-2016,16,Wednesday,FALSE
1601,City,255,Cancelled,12-07-2016 06:43,NA,12-07-2016,6,Thursday,FALSE
1831,Airport,255,Cancelled,12-07-2016 09:27,NA,12-07-2016,9,Friday,FALSE
5545,City,255,Cancelled,15-07-2016 05:27,NA,15-07-2016,5,Saturday,FALSE
2782,City,256,Cancelled,13-07-2016 04:50,NA,13-07-2016,4,Sunday,FALSE
4202,City,256,Cancelled,14-07-2016 05:37,NA,14-07-2016,5,Monday,FALSE
4253,City,256,Cancelled,14-07-2016 06:02,NA,14-07-2016,6,Tuesday,FALSE
4669,City,256,Cancelled,14-07-2016 12:34,NA,14-07-2016,12,Wednesday,FALSE
5694,City,256,Cancelled,15-07-2016 07:31,NA,15-07-2016,7,Thursday,FALSE
5707,City,256,Cancelled,15-07-2016 07:32,NA,15-07-2016,7,Friday,FALSE
5795,City,256,Cancelled,15-07-2016 08:41,NA,15-07-2016,8,Saturday,FALSE
4203,City,257,Cancelled,14-07-2016 05:36,NA,14-07-2016,5,Sunday,FALSE
5928,City,257,Cancelled,15-07-2016 10:07,NA,15-07-2016,10,Monday,FALSE
471,City,258,Cancelled,11-07-2016 09:22,NA,11-07-2016,9,Tuesday,FALSE
4505,City,258,Cancelled,14-07-2016 09:09,NA,14-07-2016,9,Wednesday,FALSE
5876,City,258,Cancelled,15-07-2016 09:27,NA,15-07-2016,9,Thursday,FALSE
332,City,259,Cancelled,11-07-2016 07:40,NA,11-07-2016,7,Friday,FALSE
1734,City,259,Cancelled,12-07-2016 08:25,NA,12-07-2016,8,Saturday,FALSE
3202,City,259,Cancelled,13-07-2016 09:41,NA,13-07-2016,9,Sunday,FALSE
4232,City,259,Cancelled,14-07-2016 05:55,NA,14-07-2016,5,Monday,FALSE
6608,Airport,259,Cancelled,15-07-2016 21:46,NA,15-07-2016,21,Tuesday,FALSE
1703,City,26-Jan,Cancelled,12-07-2016 08:05,NA,12-07-2016,8,Wednesday,FALSE
3001,City,26-Jan,Cancelled,13-07-2016 07:15,NA,13-07-2016,7,Thursday,FALSE
3149,City,26-Jan,Cancelled,13-07-2016 08:55,NA,13-07-2016,8,Friday,FALSE
4496,City,26-Jan,Cancelled,14-07-2016 09:02,NA,14-07-2016,9,Saturday,FALSE
1591,City,261,Cancelled,12-07-2016 06:28,NA,12-07-2016,6,Sunday,FALSE
1876,City,261,Cancelled,12-07-2016 10:01,NA,12-07-2016,10,Monday,FALSE
4169,City,261,Cancelled,14-07-2016 05:12,NA,14-07-2016,5,Tuesday,FALSE
4512,City,261,Cancelled,14-07-2016 09:15,NA,14-07-2016,9,Wednesday,FALSE
2895,City,262,Cancelled,13-07-2016 06:02,NA,13-07-2016,6,Thursday,FALSE
4330,City,262,Cancelled,14-07-2016 07:13,NA,14-07-2016,7,Friday,FALSE
4801,City,262,Cancelled,14-07-2016 16:59,NA,14-07-2016,16,Saturday,FALSE
5787,City,262,Cancelled,15-07-2016 08:30,NA,15-07-2016,8,Sunday,FALSE
743,City,263,Cancelled,11-07-2016 15:37,NA,11-07-2016,15,Monday,FALSE
3704,Airport,263,Cancelled,13-07-2016 19:47,NA,13-07-2016,19,Tuesday,FALSE
485,City,264,Cancelled,11-07-2016 09:33,NA,11-07-2016,9,Wednesday,FALSE
647,City,264,Cancelled,11-07-2016 12:37,NA,11-07-2016,12,Thursday,FALSE
1858,City,264,Cancelled,12-07-2016 09:54,NA,12-07-2016,9,Friday,FALSE
4755,City,264,Cancelled,14-07-2016 15:17,NA,14-07-2016,15,Saturday,FALSE
5769,City,264,Cancelled,15-07-2016 08:21,NA,15-07-2016,8,Sunday,FALSE
2988,City,265,Cancelled,13-07-2016 07:09,NA,13-07-2016,7,Monday,FALSE
553,City,266,Cancelled,11-07-2016 10:09,NA,11-07-2016,10,Tuesday,FALSE
676,City,266,Cancelled,11-07-2016 13:23,NA,11-07-2016,13,Wednesday,FALSE
1516,City,266,Cancelled,12-07-2016 05:44,NA,12-07-2016,5,Thursday,FALSE
1763,City,266,Cancelled,12-07-2016 08:51,NA,12-07-2016,8,Friday,FALSE
4144,City,266,Cancelled,14-07-2016 04:50,NA,14-07-2016,4,Saturday,FALSE
6541,Airport,266,Cancelled,15-07-2016 20:54,NA,15-07-2016,20,Sunday,FALSE
147,City,267,Cancelled,11-07-2016 05:26,NA,11-07-2016,5,Monday,FALSE
2881,City,267,Cancelled,13-07-2016 05:58,NA,13-07-2016,5,Tuesday,FALSE
2964,City,267,Cancelled,13-07-2016 06:48,NA,13-07-2016,6,Wednesday,FALSE
4236,City,267,Cancelled,14-07-2016 05:53,NA,14-07-2016,5,Thursday,FALSE
4447,City,267,Cancelled,14-07-2016 08:32,NA,14-07-2016,8,Friday,FALSE
4579,Airport,267,Cancelled,14-07-2016 10:04,NA,14-07-2016,10,Saturday,FALSE
5720,City,267,Cancelled,15-07-2016 07:37,NA,15-07-2016,7,Sunday,FALSE
5820,City,267,Cancelled,15-07-2016 08:50,NA,15-07-2016,8,Monday,FALSE
6487,Airport,267,Cancelled,15-07-2016 20:23,NA,15-07-2016,20,Tuesday,FALSE
120,City,268,Cancelled,11-07-2016 05:04,NA,11-07-2016,5,Wednesday,FALSE
1560,City,268,Cancelled,12-07-2016 06:06,NA,12-07-2016,6,Thursday,FALSE
4815,Airport,268,Cancelled,14-07-2016 17:18,NA,14-07-2016,17,Friday,FALSE
166,City,269,Cancelled,11-07-2016 05:41,NA,11-07-2016,5,Saturday,FALSE
1655,Airport,269,Cancelled,12-07-2016 07:27,NA,12-07-2016,7,Sunday,FALSE
1670,City,269,Cancelled,12-07-2016 07:36,NA,12-07-2016,7,Monday,FALSE
3026,City,269,Cancelled,13-07-2016 07:29,NA,13-07-2016,7,Tuesday,FALSE
3388,City,269,Cancelled,13-07-2016 14:36,NA,13-07-2016,14,Wednesday,FALSE
5809,City,269,Cancelled,15-07-2016 08:48,NA,15-07-2016,8,Thursday,FALSE
6080,Airport,269,Cancelled,15-07-2016 14:17,NA,15-07-2016,14,Friday,FALSE
1545,Airport,27-Jan,Cancelled,12-07-2016 06:01,NA,12-07-2016,6,Saturday,FALSE
3032,City,27-Jan,Cancelled,13-07-2016 07:33,NA,13-07-2016,7,Sunday,FALSE
3156,City,27-Jan,Cancelled,13-07-2016 09:00,NA,13-07-2016,9,Monday,FALSE
4741,City,27-Jan,Cancelled,14-07-2016 14:52,NA,14-07-2016,14,Tuesday,FALSE
5582,City,27-Jan,Cancelled,15-07-2016 05:52,NA,15-07-2016,5,Wednesday,FALSE
5677,City,27-Jan,Cancelled,15-07-2016 07:06,NA,15-07-2016,7,Thursday,FALSE
5989,Airport,27-Jan,Cancelled,15-07-2016 11:46,NA,15-07-2016,11,Friday,FALSE
417,City,271,Cancelled,11-07-2016 08:42,NA,11-07-2016,8,Saturday,FALSE
1437,City,271,Cancelled,12-07-2016 04:42,NA,12-07-2016,4,Sunday,FALSE
3063,City,271,Cancelled,13-07-2016 07:55,NA,13-07-2016,7,Monday,FALSE
3100,City,271,Cancelled,13-07-2016 08:18,NA,13-07-2016,8,Tuesday,FALSE
3148,City,271,Cancelled,13-07-2016 09:02,NA,13-07-2016,9,Wednesday,FALSE
305,City,272,Cancelled,11-07-2016 07:17,NA,11-07-2016,7,Thursday,FALSE
1511,City,272,Cancelled,12-07-2016 05:40,NA,12-07-2016,5,Friday,FALSE
2830,City,272,Cancelled,13-07-2016 05:19,NA,13-07-2016,5,Saturday,FALSE
2938,City,272,Cancelled,13-07-2016 06:33,NA,13-07-2016,6,Sunday,FALSE
346,City,273,Cancelled,11-07-2016 07:54,NA,11-07-2016,7,Monday,FALSE
1684,City,274,Cancelled,12-07-2016 07:50,NA,12-07-2016,7,Tuesday,FALSE
3027,City,274,Cancelled,13-07-2016 07:26,NA,13-07-2016,7,Wednesday,FALSE
3017,Airport,274,Cancelled,13-07-2016 07:29,NA,13-07-2016,7,Thursday,FALSE
4926,Airport,274,Cancelled,14-07-2016 18:20,NA,14-07-2016,18,Friday,FALSE
2222,City,275,Cancelled,12-07-2016 18:03,NA,12-07-2016,18,Saturday,FALSE
2237,City,275,Cancelled,12-07-2016 18:19,NA,12-07-2016,18,Sunday,FALSE
4207,City,275,Cancelled,14-07-2016 05:30,NA,14-07-2016,5,Monday,FALSE
4223,City,275,Cancelled,14-07-2016 05:46,NA,14-07-2016,5,Tuesday,FALSE
4452,City,275,Cancelled,14-07-2016 08:34,NA,14-07-2016,8,Wednesday,FALSE
5632,City,275,Cancelled,15-07-2016 06:35,NA,15-07-2016,6,Thursday,FALSE
5879,City,275,Cancelled,15-07-2016 09:27,NA,15-07-2016,9,Friday,FALSE
395,City,276,Cancelled,11-07-2016 08:32,NA,11-07-2016,8,Saturday,FALSE
495,City,276,Cancelled,11-07-2016 09:37,NA,11-07-2016,9,Sunday,FALSE
1228,City,276,Cancelled,11-07-2016 21:37,NA,11-07-2016,21,Monday,FALSE
1481,City,277,Cancelled,12-07-2016 05:24,NA,12-07-2016,5,Tuesday,FALSE
1616,City,277,Cancelled,12-07-2016 06:54,NA,12-07-2016,6,Wednesday,FALSE
1627,City,277,Cancelled,12-07-2016 07:02,NA,12-07-2016,7,Thursday,FALSE
1726,City,277,Cancelled,12-07-2016 08:25,NA,12-07-2016,8,Friday,FALSE
2789,City,277,Cancelled,13-07-2016 04:50,NA,13-07-2016,4,Saturday,FALSE
3552,Airport,277,Cancelled,13-07-2016 18:01,NA,13-07-2016,18,Sunday,FALSE
4130,City,277,Cancelled,14-07-2016 04:41,NA,14-07-2016,4,Monday,FALSE
294,City,278,Cancelled,11-07-2016 07:12,NA,11-07-2016,7,Tuesday,FALSE
315,City,278,Cancelled,11-07-2016 07:34,NA,11-07-2016,7,Wednesday,FALSE
1718,City,278,Cancelled,12-07-2016 08:14,NA,12-07-2016,8,Thursday,FALSE
2122,City,278,Cancelled,12-07-2016 16:50,NA,12-07-2016,16,Friday,FALSE
2387,City,278,Cancelled,12-07-2016 19:46,NA,12-07-2016,19,Saturday,FALSE
140,City,279,Cancelled,11-07-2016 05:17,NA,11-07-2016,5,Sunday,FALSE
505,City,279,Cancelled,11-07-2016 09:44,NA,11-07-2016,9,Monday,FALSE
2950,City,279,Cancelled,13-07-2016 06:40,NA,13-07-2016,6,Tuesday,FALSE
5800,City,279,Cancelled,15-07-2016 08:44,NA,15-07-2016,8,Wednesday,FALSE
1877,City,28-Jan,Cancelled,12-07-2016 10:03,NA,12-07-2016,10,Thursday,FALSE
3437,City,28-Jan,Cancelled,13-07-2016 16:10,NA,13-07-2016,16,Friday,FALSE
3820,Airport,28-Jan,Cancelled,13-07-2016 21:07,NA,13-07-2016,21,Saturday,FALSE
5076,City,28-Jan,Cancelled,14-07-2016 19:38,NA,14-07-2016,19,Sunday,FALSE
5660,City,28-Jan,Cancelled,15-07-2016 07:02,NA,15-07-2016,7,Monday,FALSE
6242,Airport,28-Jan,Cancelled,15-07-2016 17:55,NA,15-07-2016,17,Tuesday,FALSE
6321,Airport,28-Jan,Cancelled,15-07-2016 18:37,NA,15-07-2016,18,Wednesday,FALSE
3086,City,281,Cancelled,13-07-2016 08:12,NA,13-07-2016,8,Thursday,FALSE
4538,City,281,Cancelled,14-07-2016 09:38,NA,14-07-2016,9,Friday,FALSE
1233,Airport,282,Cancelled,11-07-2016 21:38,NA,11-07-2016,21,Saturday,FALSE
1883,City,282,Cancelled,12-07-2016 10:06,NA,12-07-2016,10,Sunday,FALSE
3233,City,282,Cancelled,13-07-2016 10:01,NA,13-07-2016,10,Monday,FALSE
3237,City,282,Cancelled,13-07-2016 10:06,NA,13-07-2016,10,Tuesday,FALSE
3577,Airport,282,Cancelled,13-07-2016 18:24,NA,13-07-2016,18,Wednesday,FALSE
219,City,283,Cancelled,11-07-2016 06:15,NA,11-07-2016,6,Thursday,FALSE
493,City,283,Cancelled,11-07-2016 09:30,NA,11-07-2016,9,Friday,FALSE
1575,City,283,Cancelled,12-07-2016 06:23,NA,12-07-2016,6,Saturday,FALSE
5631,City,283,Cancelled,15-07-2016 06:36,NA,15-07-2016,6,Sunday,FALSE
109,City,284,Cancelled,11-07-2016 05:01,NA,11-07-2016,5,Monday,FALSE
299,City,284,Cancelled,11-07-2016 07:13,NA,11-07-2016,7,Tuesday,FALSE
347,City,284,Cancelled,11-07-2016 07:51,NA,11-07-2016,7,Wednesday,FALSE
538,City,284,Cancelled,11-07-2016 10:00,NA,11-07-2016,10,Thursday,FALSE
3250,City,284,Cancelled,13-07-2016 10:09,NA,13-07-2016,10,Friday,FALSE
3983,City,284,Cancelled,13-07-2016 23:19,NA,13-07-2016,23,Saturday,FALSE
2948,City,285,Cancelled,13-07-2016 06:39,NA,13-07-2016,6,Sunday,FALSE
2982,City,285,Cancelled,13-07-2016 07:04,NA,13-07-2016,7,Monday,FALSE
3055,City,285,Cancelled,13-07-2016 07:48,NA,13-07-2016,7,Tuesday,FALSE
3759,City,285,Cancelled,13-07-2016 20:34,NA,13-07-2016,20,Wednesday,FALSE
4389,City,285,Cancelled,14-07-2016 07:56,NA,14-07-2016,7,Thursday,FALSE
5949,City,285,Cancelled,15-07-2016 10:30,NA,15-07-2016,10,Friday,FALSE
441,City,286,Cancelled,11-07-2016 09:05,NA,11-07-2016,9,Saturday,FALSE
1109,City,286,Cancelled,11-07-2016 20:23,NA,11-07-2016,20,Sunday,FALSE
1693,Airport,286,Cancelled,12-07-2016 07:50,NA,12-07-2016,7,Monday,FALSE
3198,City,286,Cancelled,13-07-2016 09:39,NA,13-07-2016,9,Tuesday,FALSE
4507,City,286,Cancelled,14-07-2016 09:09,NA,14-07-2016,9,Wednesday,FALSE
6058,City,286,Cancelled,15-07-2016 13:47,NA,15-07-2016,13,Thursday,FALSE
1630,City,287,Cancelled,12-07-2016 07:03,NA,12-07-2016,7,Friday,FALSE
3451,Airport,287,Cancelled,13-07-2016 16:53,NA,13-07-2016,16,Saturday,FALSE
3839,Airport,287,Cancelled,13-07-2016 21:28,NA,13-07-2016,21,Sunday,FALSE
4258,City,287,Cancelled,14-07-2016 06:12,NA,14-07-2016,6,Monday,FALSE
4677,Airport,287,Cancelled,14-07-2016 12:45,NA,14-07-2016,12,Tuesday,FALSE
5603,City,287,Cancelled,15-07-2016 06:08,NA,15-07-2016,6,Wednesday,FALSE
186,City,288,Cancelled,11-07-2016 05:48,NA,11-07-2016,5,Thursday,FALSE
2094,Airport,288,Cancelled,12-07-2016 15:51,NA,12-07-2016,15,Friday,FALSE
4354,City,288,Cancelled,14-07-2016 07:26,NA,14-07-2016,7,Saturday,FALSE
340,City,289,Cancelled,11-07-2016 07:51,NA,11-07-2016,7,Sunday,FALSE
5499,City,289,Cancelled,15-07-2016 05:07,NA,15-07-2016,5,Monday,FALSE
151,City,29-Jan,Cancelled,11-07-2016 05:27,NA,11-07-2016,5,Tuesday,FALSE
316,City,29-Jan,Cancelled,11-07-2016 07:26,NA,11-07-2016,7,Wednesday,FALSE
561,City,29-Jan,Cancelled,11-07-2016 10:10,NA,11-07-2016,10,Thursday,FALSE
1582,City,29-Jan,Cancelled,12-07-2016 06:23,NA,12-07-2016,6,Friday,FALSE
1871,City,29-Jan,Cancelled,12-07-2016 10:04,NA,12-07-2016,10,Saturday,FALSE
4213,City,29-Jan,Cancelled,14-07-2016 05:39,NA,14-07-2016,5,Sunday,FALSE
5801,City,29-Jan,Cancelled,15-07-2016 08:40,NA,15-07-2016,8,Monday,FALSE
144,City,291,Cancelled,11-07-2016 05:24,NA,11-07-2016,5,Tuesday,FALSE
1383,City,291,Cancelled,12-07-2016 01:12,NA,12-07-2016,1,Wednesday,FALSE
3216,City,291,Cancelled,13-07-2016 09:50,NA,13-07-2016,9,Thursday,FALSE
184,City,292,Cancelled,11-07-2016 05:49,NA,11-07-2016,5,Friday,FALSE
4435,City,292,Cancelled,14-07-2016 08:25,NA,14-07-2016,8,Saturday,FALSE
5623,City,292,Cancelled,15-07-2016 06:27,NA,15-07-2016,6,Sunday,FALSE
2837,City,293,Cancelled,13-07-2016 05:19,NA,13-07-2016,5,Monday,FALSE
5812,City,293,Cancelled,15-07-2016 08:44,NA,15-07-2016,8,Tuesday,FALSE
407,City,294,Cancelled,11-07-2016 08:33,NA,11-07-2016,8,Wednesday,FALSE
486,City,294,Cancelled,11-07-2016 09:29,NA,11-07-2016,9,Thursday,FALSE
4489,City,294,Cancelled,14-07-2016 08:53,NA,14-07-2016,8,Friday,FALSE
1251,City,295,Cancelled,11-07-2016 21:47,NA,11-07-2016,21,Saturday,FALSE
2875,City,295,Cancelled,13-07-2016 05:54,NA,13-07-2016,5,Sunday,FALSE
3104,City,295,Cancelled,13-07-2016 08:25,NA,13-07-2016,8,Monday,FALSE
3909,City,295,Cancelled,13-07-2016 22:13,NA,13-07-2016,22,Tuesday,FALSE
4338,City,295,Cancelled,14-07-2016 07:20,NA,14-07-2016,7,Wednesday,FALSE
4479,City,295,Cancelled,14-07-2016 08:41,NA,14-07-2016,8,Thursday,FALSE
3187,City,296,Cancelled,13-07-2016 09:31,NA,13-07-2016,9,Friday,FALSE
4251,City,296,Cancelled,14-07-2016 05:55,NA,14-07-2016,5,Saturday,FALSE
5514,City,296,Cancelled,15-07-2016 05:08,NA,15-07-2016,5,Sunday,FALSE
5690,City,296,Cancelled,15-07-2016 07:20,NA,15-07-2016,7,Monday,FALSE
295,Airport,297,Cancelled,11-07-2016 07:10,NA,11-07-2016,7,Tuesday,FALSE
1487,City,297,Cancelled,12-07-2016 05:23,NA,12-07-2016,5,Wednesday,FALSE
5515,City,297,Cancelled,15-07-2016 05:13,NA,15-07-2016,5,Thursday,FALSE
5535,City,297,Cancelled,15-07-2016 05:19,NA,15-07-2016,5,Friday,FALSE
284,City,298,Cancelled,11-07-2016 07:05,NA,11-07-2016,7,Saturday,FALSE
2966,City,298,Cancelled,13-07-2016 06:54,NA,13-07-2016,6,Sunday,FALSE
3120,City,298,Cancelled,13-07-2016 08:32,NA,13-07-2016,8,Monday,FALSE
4552,City,298,Cancelled,14-07-2016 09:40,NA,14-07-2016,9,Tuesday,FALSE
758,City,299,Cancelled,11-07-2016 16:06,NA,11-07-2016,16,Wednesday,FALSE
1641,City,299,Cancelled,12-07-2016 07:20,NA,12-07-2016,7,Thursday,FALSE
4158,City,299,Cancelled,14-07-2016 05:03,NA,14-07-2016,5,Friday,FALSE
4164,City,299,Cancelled,14-07-2016 05:06,NA,14-07-2016,5,Saturday,FALSE
4448,City,299,Cancelled,14-07-2016 08:30,NA,14-07-2016,8,Sunday,FALSE
4225,City,299,Cancelled,14-07-2016 05:46,NA,14-07-2016,5,Monday,FALSE
1362,City,299,No Cars Available,11-07-2016 00:02,NA,11-07-2016,0,Tuesday,FALSE
1364,City,-1,No Cars Available,11-07-2016 00:06,NA,11-07-2016,0,Wednesday,FALSE
1366,City,-1,No Cars Available,11-07-2016 00:09,NA,11-07-2016,0,Thursday,FALSE
2,Airport,-1,No Cars Available,11-07-2016 00:23,NA,11-07-2016,0,Friday,FALSE
7,Airport,-1,No Cars Available,11-07-2016 00:30,NA,11-07-2016,0,Saturday,FALSE
6,City,-1,No Cars Available,11-07-2016 00:36,NA,11-07-2016,0,Sunday,FALSE
4,City,-1,No Cars Available,11-07-2016 00:37,NA,11-07-2016,0,Monday,FALSE
8,City,-1,No Cars Available,11-07-2016 00:40,NA,11-07-2016,0,Tuesday,FALSE
12,City,-1,No Cars Available,11-07-2016 01:08,NA,11-07-2016,1,Wednesday,FALSE
16,Airport,-1,No Cars Available,11-07-2016 01:09,NA,11-07-2016,1,Thursday,FALSE
14,Airport,-1,No Cars Available,11-07-2016 01:10,NA,11-07-2016,1,Friday,FALSE
19,City,-1,No Cars Available,11-07-2016 01:14,NA,11-07-2016,1,Saturday,FALSE
15,City,-1,No Cars Available,11-07-2016 01:15,NA,11-07-2016,1,Sunday,FALSE
17,Airport,-1,No Cars Available,11-07-2016 01:16,NA,11-07-2016,1,Monday,FALSE
20,Airport,-1,No Cars Available,11-07-2016 01:23,NA,11-07-2016,1,Tuesday,FALSE
23,City,-1,No Cars Available,11-07-2016 01:38,NA,11-07-2016,1,Wednesday,FALSE
22,Airport,-1,No Cars Available,11-07-2016 01:40,NA,11-07-2016,1,Thursday,FALSE
25,Airport,-1,No Cars Available,11-07-2016 01:45,NA,11-07-2016,1,Friday,FALSE
24,Airport,-1,No Cars Available,11-07-2016 01:48,NA,11-07-2016,1,Saturday,FALSE
27,Airport,-1,No Cars Available,11-07-2016 01:49,NA,11-07-2016,1,Sunday,FALSE
26,Airport,-1,No Cars Available,11-07-2016 01:49,NA,11-07-2016,1,Monday,FALSE
29,City,-1,No Cars Available,11-07-2016 01:55,NA,11-07-2016,1,Tuesday,FALSE
28,City,-1,No Cars Available,11-07-2016 02:02,NA,11-07-2016,2,Wednesday,FALSE
31,City,-1,No Cars Available,11-07-2016 02:10,NA,11-07-2016,2,Thursday,FALSE
